PMID,FAU
32960881,"Buitrago # Egli # Counotte, Michel J # Hossmann, Stefanie # Imeri, Hira # Ipekci, Aziz Mert # Salanti, Georgia # Low, Nicola"
33089477,"Favas, T T # Dev, Priya # Chaurasia, Rameshwar Nath # Chakravarty, Kamlesh # Mishra, Rahul # Joshi, Deepika # Mishra, Vijay Nath # Kumar, Anand # Singh, Varun Kumar # Pandey, Manoj # Pathak, Abhishek"
32710937,"Gasmi, Amin # Tippairote, Torsak # Mujawdiya, Pavan Kumar # Peana, Massimiliano # Menzel, Alain # Dadar, Maryam # Gasmi Benahmed, Asma # Bjørklund, Geir"
32796814,"Zhang, Fan # Gan, Rui # Zhen, Ziqi # Hu, Xiaoli # Li, Xiang # Zhou, Fengxia # Liu, Ying # Chen, Chuangeng # Xie, Shuangyu # Zhang, Bailing # Wu, Xiaoke # Huang, Zhiwei"
33208233,"Parekh, Utsav # Chariot, Patrick # Dang, Catherine # Stray # Druid, Henrik # Sajantila, Antti"
33220549,"Lima, Amorce # Healer, Vicki # Vendrone, Elaine # Silbert, Suzane"
33091285,"Kovacs, S Krisztian # Palmer, Jill # Chen, Derrick J # Rehrauer, William # Yang, David T"
32366131,"McCarthy, Matthew W"
32874745,"Hu, Tiffany Y # Lee, Justin Z # Asirvatham, Samuel J"
32666422,"Vargas # Winter, Daniel # Schnippe, Rainer # Rodriguez # Mondragon, Johana # Escalera # Trelles # Bonilla # Rodriguez # Paniz"
32474280,"Daughton, Christian G"
32302815,"Xu, Jian # Xu, Qian # Wang, Chang # Wang, Jun"
32443023,"Say, Daphne S # de Lorimier, Arthur # Lammers, Cathleen R # Natale, JoAnne # Lakshminrusimha, Satyan # Wiedeman, Jean # Partridge, Elizabeth"
32778632,"Widjaja, Felix F # Shatri, Hamzah # Putranto, Rudi"
32354113,"Sivasankarapillai, Vishnu Sankar # Pillai, Akhilash M # Rahdar, Abbas # Sobha, Anumol P # Das, Sabya Sachi # Mitropoulos, Athanasios C # Mokarrar, Mahboobeh Heidari # Kyzas, George Z"
32573469,"Basso, Daniela # Aita, Ada # Navaglia, Filippo # Franchin, Elisa # Fioretto, Paola # Moz, Stefania # Bozzato, Dania # Zambon, Carlo # Martin, Barbara # Dal Prà, Chiara # Crisanti, Andrea # Plebani, Mario"
32291374,"Tenda, Eric Daniel # Yulianti, Mira # Asaf, Moses Mazmur # Yunus, Reyhan Eddy # Septiyanti, Wita # Wulani, Vally # Pitoyo, Ceva Wicaksono # Rumende, Cleopas Martin # Setiati, Siti"
32430996,"Zahedipour, Fatemeh # Hosseini, Seyede Atefe # Sathyapalan, Thozhukat # Majeed, Muhammed # Jamialahmadi, Tannaz # Al # Banach, Maciej # Sahebkar, Amirhossein"
32873395,"Redondo # González Sánchez, Isabel Cristina # de Victoria Fernández, Beatriz"
32654378,"Clark, Brendan # Poulton, Kay"
32533109,"Abraham, Jonathan"
32670680,"Turshudzhyan, Alla"
32447101,"Scheen, A J # Marre, M # Thivolet, C"
32563565,"Juárez # Colomer Font, C # Laxe, S # Ríos # Ferri Campos, J"
32366612,"Sinelli, Mariateresa # Paterlini, Giuseppe # Citterio, Marco # Di Marco, Alessia # Fedeli, Tiziana # Ventura, Maria Luisa"
32402565,"Tan, J # Yang, C"
32455796,"Chen, Chao # Hsieh, Li # Lin, Shu # Wang, Chu # Huang, Yi # Lin, Shang # Lu, Po"
32928674,"Prentice, Ralley E # Al # Bond, Katherine # Johnson, Doug # Christensen, Britt"
32602267,"Nieto # Ecclesia, Francesco Giuseppe # Tomé # De Lama Caro # Leoz # Cabrero # García"
32592790,"Domínguez # López # Barranco, Pilar # Ifim, Mihaela # Luna, Juan Alberto # Romero, David # Quirce, Santiago"
32744589,"Baldacci, S # Giannico, O V # Giorgino, A # Buccoliero, G B # Desiante, F # Fragnelli, G R # Rizzi, R # Loconsole, D # Centrone, F # Chironna, M # Conversano, M"
32241899,"Lin, Lu # Jiang, Xiayang # Zhang, Zhenling # Huang, Siwen # Zhang, Zhenyi # Fang, Zhaoxiong # Gu, Zhiqiang # Gao, Liangqing # Shi, Honggang # Mai, Lei # Liu, Yuan # Lin, Xianqi # Lai, Renxu # Yan, Zhixiang # Li, Xiaofeng # Shan, Hong"
32368531,"Zippi, Maddalena # Fiorino, Sirio # Occhigrossi, Giuseppe # Hong, Wandong"
32628905,"Petersen, Eskild # Koopmans, Marion # Go, Unyeong # Hamer, Davidson H # Petrosillo, Nicola # Castelli, Francesco # Storgaard, Merete # Al Khalili, Sulien # Simonsen, Lone"
32652563,"Orf, Katharine # Rogosic, Srdan # Dexter, Daniel # Ancliff, Phil # Badle, Saket # Brierley, Joe # Cheng, Danny # Dalton, Caroline # Dixon, Garth # Du Pré, Pascale # Grandjean, Louis # Ghorashian, Sara # Mittal, Prabal # O'Connor, David # Pavasovic, Vesna # Rao, Anupama # Samarasinghe, Sujith # Vora, Ajay # Bamford, Alasdair # Bartram, Jack"
33027297,"Szigeti, Reka # Kellermayer, Domos # Trakimas, Giedrius # Kellermayer, Richard"
32878841,"Taxbro, Knut # Kahlow, Hannes # Wulcan, Hannes # Fornarve, Anna"
33063685,"Huh, Hee Jae # Hong, Ki Ho # Kim, Taek Soo # Song, Sang Hoon # Roh, Kyoung Ho # Lee, Hyukmin # Kwon, Gye Cheol"
32374540,"Daccord, Cécile # Touilloux, Brice # Von Garnier, Christophe"
32410825,"De Virgilio, Armando # Costantino, Andrea # Mercante, Giuseppe # Spriano, Giuseppe"
32348544,"Garcia # Solans, Belen P # Hughes, Emma # Ernest, Jacqueline P # Wallender, Erika # Savic, Radojka M"
32327526,"Weber, Sabine # Mayerle, Julia # Irlbeck, Michael # Gerbes, Alexander L"
32251725,"Zhang, Ai # Ren, Jun # Wang, Xi"
32422204,"de Lusignan, Simon # Dorward, Jienchi # Correa, Ana # Jones, Nicholas # Akinyemi, Oluwafunmi # Amirthalingam, Gayatri # Andrews, Nick # Byford, Rachel # Dabrera, Gavin # Elliot, Alex # Ellis, Joanna # Ferreira, Filipa # Lopez Bernal, Jamie # Okusi, Cecilia # Ramsay, Mary # Sherlock, Julian # Smith, Gillian # Williams, John # Howsam, Gary # Zambon, Maria # Joy, Mark # Hobbs, F D Richard"
32896705,"So, Ho # Mak, Joyce Wing # So, Jacqueline # Lui, Grace # Lun, Frankie # Lee, Jolly # Chan, Shirley # Ho, Carmen # Chan, Jacky Man # Kong, Shing # Ng, Woon # Tam, Lai"
33168564,"McPartlin, Seán O'Neill # Morrison, Josh # Rohrig, Abie # Weijer, Charles"
32965351,"Souza, Carlos Dornels Freire de"
32346958,"Schuklenk, Udo"
32405134,"Figueira Gonçalves, Juan Marco # Golpe, Rafael # García"
32986122,"Clark, Andrew E # Lee, Francesca M"
32553840,"Tomb, Rachael M # MacLean, Alasdair R # Gunson, Rory N"
32525826,"Puca, Edmond # Civljak, Rok # Arapovic, Jurica # Popescu, Corneliu # Christova, Iva # Raka, Lul # Cana, Fadil # Miranovic, Vesna # Karageorgopoulos, Drosos # Baš, Denis # Paglietti, Bianca # Barac, Aleksandra"
32404898,"Gupta, Ritesh # Hussain, Akhtar # Misra, Anoop"
32294477,"Nobel, Yael R # Phipps, Meaghan # Zucker, Jason # Lebwohl, Benjamin # Wang, Timothy C # Sobieszczyk, Magdalena E # Freedberg, Daniel E"
32304488,"Elens, Laure # Langman, Loralie J # Hesselink, Dennis A # Bergan, Stein # Moes, Dirk Jan A R # Molinaro, Mariadelfina # Venkataramanan, Raman # Lemaitre, Florian"
33058760,"Liu, Chuang # Mendonça, Luiza # Yang, Yang # Gao, Yuanzhu # Shen, Chenguang # Liu, Jiwei # Ni, Tao # Ju, Bin # Liu, Congcong # Tang, Xian # Wei, Jinli # Ma, Xiaomin # Zhu, Yanan # Liu, Weilong # Xu, Shuman # Liu, Yingxia # Yuan, Jing # Wu, Jing # Liu, Zheng # Zhang, Zheng # Liu, Lei # Wang, Peiyi # Zhang, Peijun"
33138941,"Senczyszyn, Adrianna # Lion, Katarzyna M # Szczesniak, Dorota # Trypka, Elzbieta # Mazurek, Justyna # Ciulkowicz, Marta # Mackowiak, Maria # Duda # Wallner, Renata # Rymaszewska, Joanna"
32615154,"Koskinen, M # Carpen, O # Honkanen, V # Seppänen, M R J # Miettinen, P J # Tuominen, J A # Raivio, T"
32388171,"Di Giacomo, Anna M # Gambale, Elisabetta # Monterisi, Santa # Valente, Monica # Maio, Michele"
33104463,"Sajeev, Jithin K # Burrell, Louise M # Teh, Andrew W"
32583639,"Israeli, Eitan"
32826519,"Hermesch, Amy C # Horve, Patrick F # Edelman, Alison # Dietz, Leslie # Constant, David # Fretz, Mark # Messer, William B # Martindale, Robert # Van Den Wymelenberg, Kevin"
32943130,"Duan, Ping # Deng, Zhi # Pan, Zhen # Wang, Yan"
32553562,"Kang, Yun Jin # Cho, Jin Hee # Lee, Min Hyeong # Kim, Yeon Ji # Park, Chan"
32876623,"Gonzales # Quiroz, Tanya # Vega, Ana D"
32696088,"Grippo, Antonello # Assenza, Giovanni # Scarpino, Maenia # Broglia, Lidia # Cilea, Rosalia # Galimberti, Carlo Andrea # Lanzo, Giovanni # Michelucci, Roberto # Tassi, Laura # Vergari, Maurizio # Di Lazzaro, Vincenzo # Mecarelli, Oriano"
33172013,"Janik, Edyta # Ceremuga, Michal # Niemcewicz, Marcin # Bijak, Michal"
32492251,"de Souza, Tiago H # Nadal, José A # Nogueira, Roberto J N # Pereira, Ricardo M # Brandão, Marcelo B"
32299521,"Hirotsu, Yosuke # Maejima, Makoto # Nakajima, Masumi # Mochizuki, Hitoshi # Omata, Masao"
32513308,"Eckhardt, Christina M # Cummings, Matthew J # Rajagopalan, Kartik N # Borden, Sarah # Bitan, Zachary C # Wolf, Allison # Kantor, Alex # Briese, Thomas # Meyer, Benjamin J # Jacobson, Samuel D # Scotto, Dawn # Mishra, Nischay # Philip, Neena M # Stotler, Brie A # Schwartz, Joseph # Shaz, Beth # Spitalnik, Steven L # Eisenberger, Andrew # Hod, Eldad A # Justman, Jessica # Cheung, Ken # Lipkin, W Ian # O'Donnell, Max R"
32874906,"Ishiguro, Takashi # Takano, Kenji # Kagiyama, Naho # Hosoda, Chiaki # Kobayashi, Yoichi # Takaku, Yotaro # Takata, Naomi # Ueda, Miyuki # Morimoto, Yasuhiro # Kasuga, Keisuke # Ozawa, Ryota # Isono, Taisuke # Nishida, Takashi # Kawate, Eriko # Kobayashi, Yasuhito # Shimizu, Yoshihiko # Kurashima, Kazuyoshi # Yanagisawa, Tsutomu # Takayanagi, Noboru"
32618909,"Mi, Bobin # Xiong, Yuan # Lin, Ze # Panayi, Adriana C # Chen, Lang # Liu, Guohui"
32720137,"Przedlacki, Jerzy # Wojtaszek, Ewa # Zebrowski, Pawel # Mieczkowski, Mariusz # Glogowski, Tomasz # Pyrza, Michal # Oldakowska"
32301805,"Yeo, Danson # Yeo, Charleen # Kaushal, Sanghvi # Tan, Glenn"
32511673,"Martínez # Vouga, Manon # Cruz Melguizo, Sara # Forcen Acebal, Laura # Panchaud, Alice # Muñoz # Baud, David"
33029419,"Alkhatatbeh, Hassan # Alzaghari, Dima # Alkhashman, Abdelrazaq # Azab, Mohammed # Edwan, Ghazi M Al # Abufaraj, Mohammad"
32592539,"Zhang, Yanhong # He, Liwei # Chen, Huixin # Lu, Shuangyan # Xiong, Yongfen # Liu, Juan # Zheng, Yao # Wang, Shun # Liu, Lei"
32518317,"Jácome, Rodrigo # Campillo # Ponce de León, Samuel # Becerra, Arturo # Lazcano, Antonio"
32576232,"Spannella, Francesco # Ristori, Letizia # Giulietti, Federico # Re, Serena # Schiavi, Paola # Giordano, Piero # Sarzani, Riccardo"
32404431,"Feld, Lance # Belfer, Joshua # Kabra, Rashi # Goenka, Pratichi # Rai, Shipra # Moriarty, Shannon # Barone, Stephen"
33169063,Mohamad Al
33180423,"Huang, Shuang # Lin, Chenyao # Yan, Mingzhe # Li, Hongze # Liu, Ting # Michael, White # Xiang, Jie # Shen, Changxin"
32824030,"Masrur, Arif # Yu, Manzhu # Luo, Wei # Dewan, Ashraf"
32317558,"Prada, Valeria # Bellone, Emilia # Schenone, Angelo # Grandis, Marina"
32833548,"Zhu, Ninghao # Wong, Pak Kin"
32319218,"Mathies, Daniel # Rauschning, Dominic # Wagner, Ulrike # Mueller, Frank # Maibaum, Maja # Binnemann, Christin # Waldeck, Stephan # Thinnes, Katrin # Braun, Michael # Schmidbauer, Willi # Hagen, Ralf M # Bickel, Christoph"
32392377,"Stedman, Mike # Lunt, Mark # Davies, Mark # Gibson, Martin # Heald, Adrian"
32355051,"Banik, Ratan K # Ulrich, Angela"
32315122,"Hsu, Jeffrey J # Gaynor, Pryce # Kamath, Megan # Fan, Ashley # Al # Cruz, Daniel # Nsair, Ali"
32527304,"Convertino, Irma # Tuccori, Marco # Ferraro, Sara # Valdiserra, Giulia # Cappello, Emiliano # Focosi, Daniele # Blandizzi, Corrado"
32875166,"Gurung, Arun Bahadur"
32369111,"Elson, E Claire # Oermann, Christopher # Duehlmeyer, Stephanie # Bledsoe, Sarah"
32942988,"Nagarajan, Karikalan # Muniyandi, Malaisamy # Palani, Bharathidasan # Sellappan, Senthil"
32556892,"Rico # Rosas, Daniel # Ahmadian # White, Averi # Anderson, Allen S # Chilton, Robert"
32503806,"Karzai, Fatima # Madan, Ravi A # Dahut, William L"
32719488,"Koopmans, Marion # Haagmans, Bart"
32502289,"Outeiro, Tiago F # Krisko, Anita"
32867855,"Brizola, E # Adami, G # Baroncelli, G I # Bedeschi, M F # Berardi, P # Boero, S # Brandi, M L # Casareto, L # Castagnola, E # Fraschini, P # Gatti, D # Giannini, S # Gonfiantini, M V # Landoni, V # Magrelli, A # Mantovani, G # Michelis, M B # Nasto, L A # Panzeri, L # Pianigiani, E # Scopinaro, A # Trespidi, L # Vianello, A # Zampino, G # Sangiorgi, L"
32969788,"Morley, Gabriella L # Taylor, Stephen # Jossi, Sian # Perez # Faustini, Sian E # Marcial # Shields, Adrian M # Goodall, Margaret # Allen, Joel D # Watanabe, Yasunori # Newby, Maddy L # Crispin, Max # Drayson, Mark T # Cunningham, Adam F # Richter, Alex G # O'Shea, Matthew K"
32125873,"Zhao, Wei # Zhong, Zheng # Xie, Xingzhi # Yu, Qizhi # Liu, Jun"
32221983,"Cheng, Hao # Wang, Yan # Wang, Gui"
32511464,"Casto, Amanda M # Huang, Meei # Nalla, Arun # Perchetti, Garrett A # Sampoleo, Reigran # Shrestha, Lasata # Wei, Yulun # Zhu, Haiying # Greninger, Alexander L # Jerome, Keith R"
32714193,"Wang, Zhonglei # Yang, Liyan"
32820210,"Wu, Gang # Zhou, Shuchang # Wang, Yujin # Lv, Wenzhi # Wang, Shili # Wang, Ting # Li, Xiaoming"
32626898,"Di Ruscio, Mirko # Variola, Angela # Angheben, Andrea # Resimini, Silvia # Geccherle, Andrea # Ruffo, Giacomo # Barugola, Giuliano"
32588812,"Potempa, Lawrence A # Rajab, Ibraheem M # Hart, Peter C # Bordon, Jose # Fernandez"
32240128,"Kimball, Anne # Hatfield, Kelly M # Arons, Melissa # James, Allison # Taylor, Joanne # Spicer, Kevin # Bardossy, Ana C # Oakley, Lisa P # Tanwar, Sukarma # Chisty, Zeshan # Bell, Jeneita M # Methner, Mark # Harney, Josh # Jacobs, Jesica R # Carlson, Christina M # McLaughlin, Heather P # Stone, Nimalie # Clark, Shauna # Brostrom # Page, Libby C # Kay, Meagan # Lewis, James # Russell, Denny # Hiatt, Brian # Gant, Jessica # Duchin, Jeffrey S # Clark, Thomas A # Honein, Margaret A # Reddy, Sujan C # Jernigan, John A"
32320517,"Llitjos, Jean # Leclerc, Maxime # Chochois, Camille # Monsallier, Jean # Ramakers, Michel # Auvray, Malika # Merouani, Karim"
32360300,"Mani, Janice S # Johnson, Joel B # Steel, Jason C # Broszczak, Daniel A # Neilsen, Paul M # Walsh, Kerry B # Naiker, Mani"
32591655,"Sinadinos, Angela # Shelswell, Jonathan"
32406512,"Chodick, Gabriel # Nutman, Amir # Yiekutiel, Naama # Shalev, Varda"
32294262,Fernandez # Ortega # Segurado # Pindado # Prieto # Jimenez
32589496,"Anteby, Roi # Zager, Yaniv # Barash, Yiftach # Nadler, Roy # Cordoba, Mordehay # Klang, Eyal # Klein, Yoram # Ram, Edward # Gutman, Mordechai # Horesh, Nir"
32467561,"Catanzaro, Michele # Fagiani, Francesca # Racchi, Marco # Corsini, Emanuela # Govoni, Stefano # Lanni, Cristina"
32641924,"Grundy, Emily J # Suddek, Taiba # Filippidis, Filippos T # Majeed, Azeem # Coronini"
32609341,"Wu, Alan H B"
32942671,"Jans, David A # Wagstaff, Kylie M"
32278693,"Shah, Bhumi # Modi, Palmi # Sagar, Sneha R"
32167166,Cárdenas # Liñan # García # Centeno # Serrano
33205880,"Taxonera, Carlos # Alba, Cristina"
33024093,"de Vries, Rory D"
32903492,"Johnson, Kemmian D # Harris, Christen # Cain, John K # Hummer, Cicily # Goyal, Hemant # Perisetti, Abhilash"
32343415,"Wang, Bin # Wang, Li # Kong, Xianggen # Geng, Jin # Xiao, Di # Ma, Chunhong # Jiang, Xue # Wang, Pei"
33262930,"Meyer, Jessica S # Robinson, Grant # Moonah, Shannon # Levin, Daniel # McGahren, Eugene # Herring, Katye # Poulter, Melinda # Waggoner # Shirley, Debbie"
32301284,"Moein, Shima T # Hashemian, Seyed MohammadReza # Mansourafshar, Babak # Khorram # Tabarsi, Payam # Doty, Richard L"
32824753,"Lebeau, Grégorie # Vagner, Damien # Frumence, Étienne # Ah # Guillot, Xavier # Nobécourt, Estelle # Raffray, Loïc # Gasque, Philippe"
33186186,"Wakabayashi, Mako # Pawankar, Ruby # Narazaki, Hidehiko # Ueda, Takahiro # Itabashi, Toshikazu"
32972503,"Chen, Xu # Zhang, Gang # Hao, Shuai Ying # Bai, Lin # Lu, Jing Jing"
32303798,"Coimbra, Raul # Edwards, Sara # Kurihara, Hayato # Bass, Gary Alan # Balogh, Zsolt J # Tilsed, Jonathan # Faccincani, Roberto # Carlucci, Michele # Martínez Casas, Isidro # Gaarder, Christine # Tabuenca, Arnold # Coimbra, Bruno C # Marzi, Ingo"
33184193,"Kielian, Margaret"
32428111,"Palmeira, Patricia # Barbuto, José Alexandre M # Silva, Clovis Artur A # Carneiro"
32395951,"Bakker, Marleen # van de Vathorst, Suzanne"
32531372,"Camiolo, Matthew # Gauthier, Marc # Kaminski, Naftali # Ray, Anuradha # Wenzel, Sally E"
32987495,"Dai, Chen Xi # Yang, Jing # Wang, Kai Fa"
32443476,"Al # Ewees, Ahmed A # Fan, Hong # Abualigah, Laith # Abd Elaziz, Mohamed"
32389697,"Dogan, Lerzan # Kaya, Dilaver # Sarikaya, Tugce # Zengin, Rehile # Dincer, Alp # Akinci, Ibrahim Ozkan # Afsar, Nazire"
32544372,"Sun, Zehua # Chen, Chuan # Li, Wei # Martinez, David R # Drelich, Aleksandra # Baek, Du # Liu, Xianglei # Mellors, John W # Tseng, Chien # Baric, Ralph S # Dimitrov, Dimiter S"
32898920,"Ng, Yvonne Peng Mei # Low, Yi Fen # Goh, Xin Lei # Fok, Doris # Amin, Zubair"
32567972,"Shojaei, Shahla # Suresh, Madhumita # Klionsky, Daniel J # Labouta, Hagar Ibrahim # Ghavami, Saeid"
32360580,"Ma, Qinhai # Pan, Weiqi # Li, Runfeng # Liu, Bin # Li, Chufang # Xie, Yuqi # Wang, Zhoulang # Zhao, Jin # Jiang, Haiming # Huang, Jicheng # Shi, Yongxia # Dai, Jun # Zheng, Kui # Li, Xiaobo # Yang, Zifeng"
32358979,"Paolino, Giovanni # Canti, Valentina # Mercuri, Santo Raffaele # Rovere Querini, Patrizia # Candiani, Massimo # Pasi, Federica"
32778573,"Ng, Victoria # Fazil, Aamir # Waddell, Lisa A # Bancej, Christina # Turgeon, Patricia # Otten, Ainsley # Atchessi, Nicole # Ogden, Nicholas H"
33014984,"Rahmanzade, Ramin # Rahmanzadeh, Reza # Hashemian, Seyed MohammadReza # Tabarsi, Payam"
32784243,"Bolaji, Paul # Kukoyi, Babatunde # Ahmad, Nasar # Wharton, Chris"
32903229,"Li, Zhihui # Wang, Jin # Huang, Jingyi # Lu, Jiahai"
33072589,"Keiffer, Gina # French, Zachary # Wilde, Lindsay # Filicko # Gergis, Usama # Binder, Adam F"
32400013,"Hong, Hyo # Kim, Sung # Choi, Dong Lak # Kwon, Hyun Hee"
32647360,"Rebello, Candida J # Kirwan, John P # Greenway, Frank L"
32253888,"Conti, P # Younes, A"
32502128,"Trogen, Brit # Gonzalez, Francisco J # Shust, Gail F"
32361413,"Huang, Lele # Jiang, Jian # Li, Xiaoping # Zhou, Yonghuai # Xu, Mingjun # Zhou, Junlin"
32768768,"Lu, Dingnan # Huang, Zhuangrong # Luo, Jiayue # Zhang, Xiaoqi # Sha, Sha"
32764257,"Smit, Albertus J # Fitchett, Jennifer M # Engelbrecht, Francois A # Scholes, Robert J # Dzhivhuho, Godfrey # Sweijd, Neville A"
32474145,Gomez # Ibarra # Garcia # Comanges # Ansuategui # Gonzalez
32897177,"Li, Tingting # Zheng, Qingbing # Yu, Hai # Wu, Dinghui # Xue, Wenhui # Xiong, Hualong # Huang, Xiaofen # Nie, Meifeng # Yue, Mingxi # Rong, Rui # Zhang, Sibo # Zhang, Yuyun # Wu, Yangtao # Wang, Shaojuan # Zha, Zhenghui # Chen, Tingting # Deng, Tingting # Wang, Yingbin # Zhang, Tianying # Chen, Yixin # Yuan, Quan # Zhao, Qinjian # Zhang, Jun # Gu, Ying # Li, Shaowei # Xia, Ningshao"
33270225,"Chauhan, Nidhi # Soni, Shringika # Gupta, Abhinandan # Aslam, Mohammad # Jain, Utkarsh"
32924219,"Qin, Meng # Cao, Zheng # Wen, Jing # Yu, Qingsong # Liu, Chaoyong # Wang, Fang # Zhang, Jianjun # Yang, Fengmei # Li, Yanyan # Fishbein, Gregory # Yan, Sen # Xu, Bin # Hou, Yi # Ning, Zhenbo # Nie, Kaili # Jiang, Ni # Liu, Zhen # Wu, Jun # Yu, Yanting # Li, Heng # Zheng, Huiwen # Li, Jing # Jin, Weihua # Pang, Shen # Wang, Shuai # Chen, Jianfeng # Gan, Zhihua # He, Zhanlong # Lu, Yunfeng"
32419748,"Bhatia, Rohit # Srivastava, M V Padma # Khurana, Dheeraj # Pandit, Lekha # Mathew, Thomas # Gupta, Salil # Netravathi, M # Nair, Sruthi S # Singh, Gagandeep # Singhal, Bhim S"
32451194,"Mongodi, Silvia # Orlando, Anita # Arisi, Eric # Tavazzi, Guido # Santangelo, Erminio # Caneva, Luca # Pozzi, Marco # Pariani, Eleonora # Bettini, Giada # Maggio, Giuseppe # Perlini, Stefano # Preda, Lorenzo # Iotti, Giorgio Antonio # Mojoli, Francesco"
32655582,"Freeman, Tracey L # Swartz, Talia H"
32498152,"Coccia, Mario"
32763951,"Kim, Dae # Knapp, Jennifer J # Kuang, Da # Chawla, Aditya # Cassonnet, Patricia # Lee, Hunsang # Sheykhkarimli, Dayag # Samavarchi # Abdouni, Hala # Rayhan, Ashyad # Li, Roujia # Pogoutse, Oxana # Coyaud, Étienne # van der Werf, Sylvie # Demeret, Caroline # Gingras, Anne # Taipale, Mikko # Raught, Brian # Jacob, Yves # Roth, Frederick P"
32538276,"Durojaiye, Ashimiyu B # Clarke, John # Stamatiades, George A # Wang, Can"
32623032,"Parveen, Rizwana # Sehar, Nouroz # Bajpai, Ram # Agarwal, Nidhi Bharal"
32441894,"Eyal, Nir"
32251726,"Gray, Paul E # Belessis, Yvonne"
32517833,"Mermel, Leonard A"
32302069,"Stadlbauer, Daniel # Amanat, Fatima # Chromikova, Veronika # Jiang, Kaijun # Strohmeier, Shirin # Arunkumar, Guha Asthagiri # Tan, Jessica # Bhavsar, Disha # Capuano, Christina # Kirkpatrick, Ericka # Meade, Philip # Brito, Ruhi Nichalle # Teo, Catherine # McMahon, Meagan # Simon, Viviana # Krammer, Florian"
32519768,"Suwanwongse, Kulachanya # Shabarek, Nehad"
32471203,"Lo, Jing # Wang, Su # Lee, Hsiu # Lee, Su # Lee, Hsiao # Hung, Ching # Huang, Shu"
32800571,"Angelino, Andrew F # Lyketsos, Constantine G # Ahmed, M Shafeeq # Potash, James B # Cullen, Bernadette A"
32314436,"Hedou, M # Carsuzaa, F # Chary, E # Hainaut, E # Cazenave # Masson Regnault, M"
32173188,"Calvo, Cristina # García López # de Carlos Vicente, Juan Carlos # Vázquez Martínez, Jose Luis"
33031744,"Leist, Sarah R # Dinnon, Kenneth H 3rd # Schäfer, Alexandra # Tse, Longping V # Okuda, Kenichi # Hou, Yixuan J # West, Ande # Edwards, Caitlin E # Sanders, Wes # Fritch, Ethan J # Gully, Kendra L # Scobey, Trevor # Brown, Ariane J # Sheahan, Timothy P # Moorman, Nathaniel J # Boucher, Richard C # Gralinski, Lisa E # Montgomery, Stephanie A # Baric, Ralph S"
32433451,"Duffy, Cassandra R # Hart, Jessica M # Modest, Anna M # Hacker, Michele R # Golen, Toni # Li, Yunping # Zera, Chloe # Shainker, Scott A # Mehrotra, Preeti # Zash, Rebecca # Wylie, Blair J"
32437675,"Martens, Thomas # Vande Weygaerde, Yannick # Vermassen, Joris # Malfait, Thomas"
32449333,"Jaskula, Emilia # Lange, Andrzej"
32307516,"Bäuerle, Alexander # Skoda, Eva # Dörrie, Nora # Böttcher, Juliane # Teufel, Martin"
